,Label,Macrotheme,GroupRel,StakeRel,RankGroup,RankStake,RankAbsolute,Alignment
0,Molto alta,Unknown,298.97330595482543,0.0,9.285714285714286,0.0,9.285714285714286,100.0
1,Di,Unknown,228.74743326488706,0.26315789473682116,6.428571428571429,0.7142857142857143,6.428571428571429,76.33910676033295
2,E pari,Unknown,137.3716632443532,59.21052631578948,2.857142857142857,1.4285714285714286,2.857142857142857,25.88047935949967
3,Dei,Unknown,243.3264887063655,133.68421052631578,7.142857142857143,2.142857142857143,7.142857142857143,36.44768273903131
4,Accessibilit e trasparenza dei,Unknown,224.64065708418892,133.94736842105263,5.714285714285714,2.857142857142857,5.714285714285714,30.087118347091245
5,Salute e sicurezza dei,Unknown,147.63860369609856,146.57894736842104,3.5714285714285716,3.5714285714285716,3.5714285714285716,0.0
6,E compliance,Unknown,300.0,188.68421052631578,10.0,4.285714285714286,10.0,37.00942648448539
7,Dei,Unknown,84.59958932238193,196.8421052631579,0.7142857142857143,5.0,0.7142857142857143,37.32049865867129
8,Di,Unknown,251.95071868583162,207.89473684210526,7.857142857142858,5.714285714285714,7.857142857142858,14.432479199882462
9,Patrimoniale e stabilit finanziaria,Unknown,284.80492813141683,226.57894736842104,8.571428571428571,6.428571428571429,8.571428571428571,19.188890642259743
10,E supparto alla,Unknown,189.1170431211499,229.73684210526318,4.285714285714286,7.142857142857143,4.285714285714286,13.279063482303357
11,Stakeholder,Unknown,0.0,235.26315789473682,0.0,7.857142857142858,0.0,78.61455890328467
12,Supporto al tessuto imprendtonale,Unknown,223.61396303901438,244.73684210526315,5.0,8.571428571428571,5.0,6.73457653373092
13,Comurut locale,Unknown,134.70225872689937,252.89473684210526,2.142857142857143,9.285714285714286,2.142857142857143,39.31770898517918
14,Con,Unknown,94.45585215605749,300.0,1.4285714285714286,10.0,1.4285714285714286,68.63884611268614
