,Label,Macrotheme,GroupRel,StakeRel,RankGroup,RankStake,RankAbsolute,Alignment
0,Impatto ambientale indiretto,Responsabilit ambientale,0.0,0.0,0.0,0.0,0.0,0.0
1,Sviluppo del welfare,Responsabilit ambientale,129.93348115299335,55.75221238938053,2.5,2.5,2.5,76.52834008097166
2,Opportunit di esperienze lavorative,Responsabilit ambientale,213.74722838137473,116.81415929203538,7.5,5.0,7.5,100.0
3,Sostegno alle comunit locali e sviluppo del territorio,Responsabilit ambientale,154.54545454545453,181.858407079646,5.0,7.5,5.0,28.177125506072883
4,Cyber,Responsabilit ambientale,300.0,300.0,10.0,10.0,10.0,0.0
