,Label,Macrotheme,GroupRel,StakeRel,RankGroup,RankStake,RankAbsolute,Alignment
0,Temi materiali rendicontati,Unknown,300.0,0.0,10.0,0.0,10.0,100.0
1,Importanza per buzzi unicem,Unknown,0.0,300.0,0.0,10.0,0.0,100.0
