,Label,Macrotheme,GroupRel,StakeRel,RankGroup,RankStake,RankAbsolute,Alignment
0,Governance,Unknown,120.34883720930233,0.0,5.0,0.0,5.0,71.78702570379437
1,Formazione,Unknown,0.0,167.64705882352942,0.0,5.0,0.0,100.0
2,Product,Unknown,300.0,300.0,10.0,10.0,10.0,0.0
