,Label,Macrotheme,GroupRel,StakeRel,RankGroup,RankStake,RankAbsolute,Alignment
0,Rilevanza per marr,Unknown,300.0,0.0,10.0,0.0,10.0,100.0
1,Rilevanza,Unknown,0.0,215.25625744934445,0.0,5.0,0.0,0.0
2,Gli,Unknown,0.0,300.0,0.0,10.0,5.0,100.0
