,Label,Macrotheme,GroupRel,StakeRel,RankGroup,RankStake,RankAbsolute,Alignment
0,E sviluppo,Unknown,266.9865642994242,0.0,6.25,0.0,6.25,100.0
1,E lotta alla corruzione,Unknown,290.7869481765835,48.31932773109244,8.75,1.25,8.75,90.81641283400492
2,Stakeholder,Unknown,0.0,131.0924369747899,0.0,2.5,0.0,49.10076180004712
3,E sostenibilit del etica del,Unknown,214.20345489443378,140.3361344537815,5.0,3.75,5.0,27.667055319611666
4,Marketing responsabile comunicazione trasparente,Unknown,128.02303262955854,147.47899159663865,1.25,5.0,1.25,7.287242718798516
5,Portafoglio prodotti,Unknown,163.72360844529751,199.57983193277312,2.5,6.25,2.5,13.429972995668432
6,Impegna a contribuire,Unknown,287.3320537428023,205.0420168067227,7.5,7.5,7.5,30.821789535368428
7,Dei dati,Unknown,187.14011516314778,227.7310924369748,3.75,8.75,3.75,15.203378260002784
8,A cui azimut si,Unknown,300.0,300.0,10.0,10.0,10.0,0.0
